Identifiant,Année_naissance,Education,Situation_matrimoniale,Revenu,Enfant_charge,Ado_charge,Date_acquisition_client,Nombre_jours_depuis_dernier_achat,Montant_vin,Montant_fruits,Montant_viande,Montant_poisson,Montant_sucreries,Montant_luxe,Nb_achats_promo,Nb_achats_en_ligne,Achats_catalogue,Achats_magasin,Nb_visites_web_mois,Accepte_Campagne_3,Accepte_Campagne_4,Accepte_Campagne_5,Accepte_Campagne_1,Accepte_Campagne_2,Reclamation_client,Z_CostContact,Z_Revenue,Response,Depense_totale,Depense_plaisir,Part_plaisir,Taux_depense_sur_revenu,Total_achats,Part_achats_en_ligne,Part_achats_catalogue,Taux_visite_achat_web,Nb_enfants_total,Age,Score_engagement_marketing,Taux_acceptation_campagne
2106,1974,2n Cycle,Married,20130.0,0,0,1970-01-01,99,0.0,6.0,3.0,7.0,6.0,12.0,1,1,0,3,8,0,0,0,0,0,0,3.0,11.0,0,34.0,18.0,0.5294117647058824,0.0016890213611525087,4,0.25,0.0,0.125,0,40,0,0.0
10364,1959,Graduation,Divorced,23295.0,0,0,1970-01-01,72,0.0,0.0,1.0,2.0,12.0,5.0,1,1,0,2,8,0,0,0,0,0,0,3.0,11.0,0,20.0,17.0,0.85,0.0008585533376261,3,0.3333333333333333,0.0,0.125,0,55,0,0.0
5954,1972,Master,Divorced,42618.0,1,0,2013-09-10,92,76.0,14.0,74.0,13.0,5.0,10.0,2,5,0,4,8,0,0,0,0,0,0,3.0,11.0,0,192.0,91.0,0.4739583333333333,0.004505138673799803,9,0.5555555555555556,0.0,0.625,1,42,0,0.0
1137,1964,Graduation,Single,81246.0,0,0,1970-01-01,87,398.0,190.0,537.0,61.0,156.0,37.0,1,4,5,7,1,1,0,0,1,0,0,3.0,11.0,0,1379.0,591.0,0.42857142857142855,0.01697314329320828,16,0.25,0.3125,4.0,0,50,2,0.4
2541,1976,Graduation,Married,24027.0,1,0,2013-09-06,7,14.0,7.0,11.0,11.0,0.0,5.0,2,2,0,3,8,0,0,0,0,0,0,3.0,11.0,0,48.0,19.0,0.3958333333333333,0.001997752528405544,5,0.4,0.0,0.25,1,38,0,0.0
1142,1953,PhD,Married,55707.0,0,1,1970-01-01,91,208.0,7.0,82.0,30.0,66.0,35.0,2,3,2,9,3,0,0,0,0,0,0,3.0,11.0,0,428.0,309.0,0.7219626168224299,0.007683055989372969,14,0.21428571428571427,0.14285714285714285,1.0,1,61,0,0.0
2276,1955,Graduation,Single,57959.0,0,1,2013-02-05,71,430.0,16.0,322.0,43.0,24.0,33.0,5,4,7,11,3,0,0,0,0,0,0,3.0,11.0,0,868.0,487.0,0.5610599078341014,0.014976103797512035,22,0.18181818181818182,0.3181818181818182,1.3333333333333333,1,59,0,0.0
2807,1969,Graduation,Married,56796.0,0,1,1970-01-01,24,656.0,38.0,161.0,62.0,47.0,37.0,3,8,9,7,7,0,0,0,0,0,0,3.0,11.0,0,1001.0,740.0,0.7392607392607392,0.017624480597225156,24,0.3333333333333333,0.375,1.1428571428571428,1,45,0,0.0
6471,1971,Master,Single,36230.0,1,0,1970-01-01,17,14.0,2.0,30.0,8.0,2.0,3.0,1,2,0,4,5,0,0,0,0,0,0,3.0,11.0,0,59.0,19.0,0.3220338983050847,0.0016284846812034226,6,0.3333333333333333,0.0,0.4,1,43,0,0.0
6131,1980,2n Cycle,Married,70829.0,1,1,2013-01-12,87,141.0,70.0,106.0,72.0,19.0,23.0,2,4,2,8,3,0,0,0,0,0,0,3.0,11.0,0,431.0,183.0,0.4245939675174014,0.006085078145957165,14,0.2857142857142857,0.14285714285714285,1.3333333333333333,2,34,0,0.0
6233,1976,Graduation,Married,65991.0,0,1,2012-07-09,21,507.0,19.0,364.0,25.0,47.0,9.0,3,9,5,10,7,0,0,0,0,0,0,3.0,11.0,0,971.0,563.0,0.5798146240988672,0.014714127684078131,24,0.375,0.20833333333333334,1.2857142857142858,1,38,0,0.0
4148,1972,Graduation,Married,38988.0,1,2,1970-01-01,90,164.0,24.0,103.0,12.0,3.0,42.0,7,5,1,6,8,0,0,0,0,0,0,3.0,11.0,0,348.0,209.0,0.6005747126436781,0.008925823330255463,12,0.4166666666666667,0.08333333333333333,0.625,3,42,0,0.0
4947,1966,2n Cycle,Single,89572.0,0,0,1970-01-01,44,606.0,24.0,974.0,197.0,194.0,64.0,1,7,7,9,4,0,1,0,1,0,0,3.0,11.0,1,2059.0,864.0,0.41962117532782905,0.022987094181217346,23,0.30434782608695654,0.30434782608695654,1.75,0,48,2,0.4
3225,1984,Master,Married,42207.0,1,0,2013-01-04,71,116.0,11.0,72.0,3.0,17.0,46.0,4,4,1,5,6,1,0,0,0,0,0,3.0,11.0,1,265.0,179.0,0.6754716981132075,0.0062785793825668726,10,0.4,0.1,0.6666666666666666,1,30,1,0.2
7540,1952,Graduation,Married,50300.0,0,1,1970-01-01,52,143.0,15.0,60.0,24.0,23.0,5.0,2,2,1,8,2,0,0,0,0,0,0,3.0,11.0,0,270.0,171.0,0.6333333333333333,0.00536779324055666,11,0.18181818181818182,0.09090909090909091,1.0,1,62,0,0.0
10648,1982,2n Cycle,Together,66664.0,0,0,1970-01-01,78,398.0,96.0,447.0,220.0,96.0,32.0,1,5,7,6,3,0,0,0,0,0,0,3.0,11.0,0,1289.0,526.0,0.40806826997672613,0.019335773430937238,18,0.2777777777777778,0.3888888888888889,1.6666666666666667,0,32,0,0.0
1992,1964,Graduation,Married,60597.0,0,1,2014-01-01,2,522.0,0.0,257.0,32.0,16.0,66.0,4,2,2,8,7,0,0,0,1,0,0,3.0,11.0,1,893.0,604.0,0.6763717805151176,0.014736703137118999,12,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,50,1,0.2
7851,1949,Graduation,Widow,70165.0,0,0,1970-01-01,60,161.0,0.0,253.0,199.0,191.0,122.0,1,3,7,11,1,0,0,0,0,0,0,3.0,11.0,0,926.0,474.0,0.5118790496760259,0.013197463122639492,21,0.14285714285714285,0.3333333333333333,3.0,0,65,0,0.0
8594,1958,PhD,Widow,50520.0,0,1,1970-01-01,25,112.0,0.0,6.0,2.0,1.0,14.0,2,3,1,3,6,0,0,0,0,0,0,3.0,11.0,0,135.0,127.0,0.9407407407407408,0.002672209026128266,7,0.42857142857142855,0.14285714285714285,0.5,1,56,0,0.0
7059,1963,Graduation,Married,80124.0,0,0,1970-01-01,47,483.0,84.0,398.0,205.0,84.0,241.0,1,3,7,8,1,1,0,0,0,0,0,3.0,11.0,0,1495.0,808.0,0.5404682274247492,0.018658579202236535,18,0.16666666666666666,0.3888888888888889,3.0,0,51,1,0.2
2815,1975,Graduation,Married,33183.0,1,0,1970-01-01,46,7.0,5.0,39.0,17.0,15.0,37.0,2,4,0,3,7,0,0,0,0,0,0,3.0,11.0,0,120.0,59.0,0.49166666666666664,0.003616309556098002,7,0.5714285714285714,0.0,0.5714285714285714,1,39,0,0.0
2416,1969,PhD,Single,66582.0,0,0,2014-03-03,83,789.0,25.0,420.0,16.0,38.0,0.0,1,2,8,9,1,0,0,0,0,0,0,3.0,11.0,0,1288.0,827.0,0.6420807453416149,0.019344567600853083,19,0.10526315789473684,0.42105263157894735,2.0,0,45,0,0.0
7999,1955,PhD,Together,75261.0,0,0,1970-01-01,17,1239.0,17.0,413.0,23.0,34.0,17.0,1,5,6,5,2,0,1,1,0,0,0,3.0,11.0,1,1743.0,1290.0,0.7401032702237521,0.02315940526966158,16,0.3125,0.375,2.5,0,59,2,0.4
9213,1970,Graduation,Widow,31880.0,1,0,1970-01-01,13,4.0,1.0,5.0,2.0,0.0,3.0,1,1,0,2,8,0,0,0,0,0,0,3.0,11.0,0,15.0,7.0,0.4666666666666667,0.00047051442910915934,3,0.3333333333333333,0.0,0.125,1,44,0,0.0
9697,1951,Graduation,Married,53790.0,0,2,2014-06-03,86,335.0,42.0,127.0,28.0,5.0,5.0,3,7,2,8,6,0,0,0,0,0,0,3.0,11.0,0,542.0,345.0,0.6365313653136532,0.010076222346160997,17,0.4117647058823529,0.11764705882352941,1.1666666666666667,2,63,0,0.0
3916,1971,PhD,Together,49269.0,1,0,1970-01-01,92,639.0,8.0,166.0,11.0,8.0,58.0,3,7,3,12,7,0,0,0,0,0,0,3.0,11.0,0,890.0,705.0,0.7921348314606742,0.018064097099596096,22,0.3181818181818182,0.13636363636363635,1.0,1,43,0,0.0
2021,1975,Graduation,Married,61456.0,0,1,1970-01-01,47,563.0,76.0,384.0,84.0,192.0,89.0,4,6,10,13,4,0,0,0,0,0,0,3.0,11.0,0,1388.0,844.0,0.6080691642651297,0.022585264254100495,29,0.20689655172413793,0.3448275862068966,1.5,1,39,0,0.0
1581,1980,Graduation,Married,37406.0,1,0,2013-10-10,18,2.0,0.0,8.0,2.0,2.0,3.0,1,1,0,2,8,0,0,0,0,0,0,3.0,11.0,1,17.0,7.0,0.4117647058823529,0.0004544725445115757,3,0.3333333333333333,0.0,0.125,1,34,0,0.0
564,1981,PhD,Together,56937.0,1,0,2012-04-08,81,746.0,8.0,125.0,11.0,8.0,8.0,7,8,6,9,6,0,1,0,0,0,0,3.0,11.0,1,906.0,762.0,0.8410596026490066,0.01591232414774224,23,0.34782608695652173,0.2608695652173913,1.3333333333333333,1,33,1,0.2
6619,1978,Graduation,Married,38415.0,1,1,2013-02-01,91,22.0,1.0,13.0,4.0,0.0,4.0,2,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,44.0,26.0,0.5909090909090909,0.001145385916959521,4,0.25,0.0,0.14285714285714285,2,36,0,0.0
9081,1988,Graduation,Single,20518.0,1,0,1970-01-01,58,4.0,1.0,6.0,4.0,1.0,9.0,1,1,1,2,5,0,0,0,0,0,0,3.0,11.0,0,25.0,14.0,0.56,0.0012184423433083146,4,0.25,0.25,0.2,1,26,0,0.0
178,1956,Graduation,Married,62503.0,0,1,1970-01-01,40,478.0,0.0,193.0,110.0,75.0,117.0,4,8,3,11,5,0,0,0,0,0,0,3.0,11.0,0,973.0,670.0,0.6885919835560124,0.01556725277186695,22,0.36363636363636365,0.13636363636363635,1.6,1,58,0,0.0
916,1972,PhD,Single,41644.0,1,1,2014-09-05,67,20.0,3.0,4.0,2.0,0.0,2.0,2,1,0,3,3,0,0,0,0,0,0,3.0,11.0,0,31.0,22.0,0.7096774193548387,0.0007444049562962251,4,0.25,0.0,0.3333333333333333,2,42,0,0.0
5512,1977,Master,Married,55842.0,0,1,1970-01-01,19,451.0,0.0,39.0,0.0,4.0,24.0,1,7,1,8,5,0,0,0,0,0,0,3.0,11.0,0,518.0,479.0,0.9247104247104247,0.009276172056874754,16,0.4375,0.0625,1.4,1,37,0,0.0
8970,1972,PhD,Married,62010.0,0,1,1970-01-01,93,371.0,22.0,39.0,6.0,0.0,92.0,4,6,2,7,5,0,0,0,0,0,0,3.0,11.0,0,530.0,463.0,0.8735849056603774,0.008547008547008548,15,0.4,0.13333333333333333,1.2,1,42,0,0.0
10581,1977,Graduation,Married,41124.0,1,0,1970-01-01,41,281.0,7.0,84.0,15.0,0.0,119.0,7,7,3,4,8,0,0,0,0,0,0,3.0,11.0,0,506.0,400.0,0.7905138339920948,0.012304250559284116,14,0.5,0.21428571428571427,0.875,1,37,0,0.0
5300,1973,Master,Married,38961.0,1,0,1970-01-01,60,19.0,7.0,19.0,0.0,1.0,24.0,1,2,1,2,7,0,0,0,0,0,0,3.0,11.0,0,70.0,44.0,0.6285714285714286,0.00179666846333513,5,0.4,0.2,0.2857142857142857,1,41,0,0.0
5154,1972,Master,Divorced,37760.0,1,0,2013-11-08,54,26.0,3.0,13.0,2.0,10.0,0.0,1,2,0,3,6,0,0,0,0,0,0,3.0,11.0,0,54.0,36.0,0.6666666666666666,0.0014300847457627119,5,0.4,0.0,0.3333333333333333,1,42,0,0.0
8346,1974,Graduation,Single,32233.0,1,0,1970-01-01,26,138.0,15.0,35.0,25.0,11.0,72.0,2,6,2,2,9,1,0,0,0,0,0,3.0,11.0,1,296.0,221.0,0.7466216216216216,0.00918313529612509,10,0.6,0.2,0.6666666666666666,1,40,1,0.2
1676,1975,Graduation,Married,43057.0,0,1,1970-01-01,30,213.0,2.0,44.0,0.0,2.0,5.0,4,4,2,5,5,0,0,0,0,0,0,3.0,11.0,0,266.0,220.0,0.8270676691729323,0.006177857258982279,11,0.36363636363636365,0.18181818181818182,0.8,1,39,0,0.0
9286,1960,Master,Together,83151.0,0,0,2012-10-10,93,407.0,28.0,100.0,120.0,74.0,18.0,1,5,9,4,3,0,0,0,0,0,0,3.0,11.0,0,747.0,499.0,0.6680053547523427,0.008983656239852799,18,0.2777777777777778,0.5,1.6666666666666667,0,54,0,0.0
2426,1964,PhD,Divorced,78825.0,0,0,1970-01-01,35,483.0,74.0,114.0,169.0,37.0,18.0,1,5,10,13,3,0,0,0,0,0,0,3.0,11.0,1,895.0,538.0,0.6011173184357542,0.011354265778623533,28,0.17857142857142858,0.35714285714285715,1.6666666666666667,0,50,0,0.0
5172,1976,Master,Together,65104.0,0,1,1970-01-01,4,738.0,0.0,232.0,13.0,20.0,50.0,2,3,5,7,7,0,0,0,0,0,0,3.0,11.0,0,1053.0,808.0,0.7673314339981007,0.016174121405750797,15,0.2,0.3333333333333333,0.42857142857142855,1,38,0,0.0
5562,1974,Graduation,Married,60093.0,0,1,1970-01-01,92,502.0,12.0,109.0,16.0,6.0,90.0,2,7,2,10,6,0,0,0,0,0,0,3.0,11.0,0,735.0,598.0,0.8136054421768707,0.012231041885078129,19,0.3684210526315789,0.10526315789473684,1.1666666666666667,1,40,0,0.0
3436,1969,Graduation,Married,14045.0,1,0,1970-01-01,24,11.0,0.0,5.0,2.0,1.0,1.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,20.0,13.0,0.65,0.001423994304022784,4,0.25,0.0,0.14285714285714285,1,45,0,0.0
3921,1952,2n Cycle,Widow,28457.0,0,0,1970-01-01,96,24.0,1.0,108.0,29.0,29.0,14.0,1,4,1,4,8,0,0,0,0,0,0,3.0,11.0,0,205.0,67.0,0.32682926829268294,0.007203851424956952,9,0.4444444444444444,0.1111111111111111,0.5,0,62,0,0.0
3403,1958,PhD,Together,78952.0,0,1,1970-01-01,11,1170.0,19.0,594.0,99.0,76.0,134.0,2,2,5,12,6,0,0,0,0,0,0,3.0,11.0,0,2092.0,1380.0,0.6596558317399618,0.026497112169419395,19,0.10526315789473684,0.2631578947368421,0.3333333333333333,1,56,0,0.0
22,1976,Graduation,Divorced,46310.0,1,0,2012-03-12,99,185.0,2.0,88.0,15.0,5.0,14.0,2,6,1,5,8,0,0,0,0,0,0,3.0,11.0,0,309.0,204.0,0.6601941747572816,0.0066724249622111854,12,0.5,0.08333333333333333,0.75,1,38,0,0.0
10965,1955,Graduation,Together,76005.0,0,0,1970-01-01,72,983.0,20.0,389.0,240.0,50.0,40.0,1,3,5,13,6,0,0,0,1,0,0,3.0,11.0,0,1722.0,1073.0,0.6231126596980255,0.022656404183935268,21,0.14285714285714285,0.23809523809523808,0.5,0,59,1,0.2
9426,1964,Master,Single,58308.0,0,1,2013-12-01,77,691.0,0.0,69.0,10.0,0.0,130.0,4,2,6,3,8,0,0,0,0,0,0,3.0,11.0,0,900.0,821.0,0.9122222222222223,0.015435274747890512,11,0.18181818181818182,0.5454545454545454,0.25,1,50,0,0.0
6605,1944,PhD,Divorced,55614.0,0,0,1970-01-01,85,504.0,13.0,131.0,8.0,0.0,26.0,1,9,4,6,7,0,1,0,0,0,0,3.0,11.0,0,682.0,530.0,0.7771260997067448,0.012263099219620958,19,0.47368421052631576,0.21052631578947367,1.2857142857142858,0,70,1,0.2
3136,1962,Master,Divorced,59432.0,0,1,1970-01-01,88,317.0,25.0,265.0,25.0,19.0,12.0,3,5,3,11,5,0,0,0,0,0,0,3.0,11.0,0,663.0,348.0,0.5248868778280543,0.011155606407322655,19,0.2631578947368421,0.15789473684210525,1.0,1,52,0,0.0
8737,1978,Graduation,Divorced,55563.0,0,1,2014-05-04,22,29.0,1.0,9.0,2.0,0.0,2.0,1,2,0,3,3,0,0,0,0,0,0,3.0,11.0,0,43.0,31.0,0.7209302325581395,0.0007738962978960819,5,0.4,0.0,0.6666666666666666,1,36,0,0.0
11088,1971,PhD,Together,78642.0,0,1,1970-01-01,83,1396.0,0.0,322.0,46.0,35.0,17.0,1,4,9,4,6,0,0,0,0,0,0,3.0,11.0,0,1816.0,1448.0,0.7973568281938326,0.02309198647033392,17,0.23529411764705882,0.5294117647058824,0.6666666666666666,1,43,0,0.0
716,1949,PhD,Together,67911.0,0,1,1970-01-01,63,529.0,0.0,356.0,63.0,28.0,0.0,3,6,7,11,3,0,0,0,0,0,0,3.0,11.0,0,976.0,557.0,0.5706967213114754,0.01437175126268204,24,0.25,0.2916666666666667,2.0,1,65,0,0.0
466,1944,Graduation,Married,65275.0,0,0,2013-03-04,9,388.0,14.0,218.0,91.0,14.0,21.0,1,4,3,13,2,0,0,0,0,0,0,3.0,11.0,0,746.0,423.0,0.5670241286863271,0.011428571428571429,20,0.2,0.15,2.0,0,70,0,0.0
9135,1950,Graduation,Together,27203.0,1,1,2012-06-08,92,13.0,2.0,21.0,4.0,0.0,24.0,2,1,1,2,8,0,0,0,0,0,0,3.0,11.0,0,64.0,37.0,0.578125,0.0023526816895195384,4,0.25,0.25,0.125,2,64,0,0.0
10623,1961,Master,Together,48330.0,0,1,1970-01-01,2,28.0,0.0,4.0,0.0,0.0,0.0,1,1,0,3,5,0,0,0,0,0,0,3.0,11.0,0,32.0,28.0,0.875,0.0006621146285950755,4,0.25,0.0,0.2,1,53,0,0.0
8151,1990,Basic,Married,24279.0,0,0,1970-01-01,6,16.0,36.0,21.0,20.0,62.0,108.0,1,4,1,3,8,0,0,0,0,0,0,3.0,11.0,0,263.0,186.0,0.7072243346007605,0.010832406606532395,8,0.5,0.125,0.5,0,24,0,0.0
5140,1985,PhD,Married,64355.0,1,0,1970-01-01,66,1047.0,0.0,140.0,67.0,38.0,153.0,2,4,3,12,8,0,0,0,0,0,0,3.0,11.0,0,1445.0,1238.0,0.8567474048442907,0.022453577810581927,19,0.21052631578947367,0.15789473684210525,0.5,1,29,0,0.0
10160,1956,Master,Together,50943.0,0,1,1970-01-01,49,31.0,0.0,7.0,2.0,0.0,6.0,1,1,0,3,5,0,0,0,0,0,0,3.0,11.0,0,46.0,37.0,0.8043478260869565,0.0009029699860628545,4,0.25,0.0,0.2,1,58,0,0.0
4945,1953,Graduation,Widow,53653.0,0,0,2012-07-11,29,815.0,10.0,239.0,28.0,10.0,108.0,2,10,4,12,6,0,0,0,0,0,0,3.0,11.0,0,1210.0,933.0,0.7710743801652893,0.02255232699010307,26,0.38461538461538464,0.15384615384615385,1.6666666666666667,0,61,0,0.0
10584,1976,Graduation,Married,65665.0,0,1,2013-02-12,77,225.0,162.0,387.0,106.0,36.0,29.0,1,5,10,8,3,0,0,0,0,0,0,3.0,11.0,0,945.0,290.0,0.30687830687830686,0.014391228203761517,23,0.21739130434782608,0.43478260869565216,1.6666666666666667,1,38,0,0.0
6071,1989,Graduation,Single,81217.0,0,0,1970-01-01,77,493.0,70.0,324.0,146.0,40.0,84.0,1,3,7,11,1,0,0,0,0,0,0,3.0,11.0,0,1157.0,617.0,0.533275713050994,0.014245785980767573,21,0.14285714285714285,0.3333333333333333,3.0,0,25,0,0.0
3386,1992,Graduation,Married,34935.0,0,0,1970-01-01,71,34.0,4.0,66.0,3.0,10.0,20.0,1,2,1,4,7,0,0,0,0,0,0,3.0,11.0,0,137.0,64.0,0.46715328467153283,0.00392156862745098,7,0.2857142857142857,0.14285714285714285,0.2857142857142857,0,22,0,0.0
8939,1959,Graduation,Divorced,61250.0,0,1,1970-01-01,49,382.0,138.0,65.0,60.0,26.0,59.0,6,5,2,12,5,0,0,0,0,0,0,3.0,11.0,0,730.0,467.0,0.6397260273972603,0.011918367346938775,19,0.2631578947368421,0.10526315789473684,1.0,1,55,0,0.0
9925,1981,PhD,Together,39665.0,1,0,1970-01-01,97,127.0,1.0,56.0,0.0,1.0,31.0,3,4,2,3,7,1,0,0,0,0,0,3.0,11.0,0,216.0,159.0,0.7361111111111112,0.005445606958275557,9,0.4444444444444444,0.2222222222222222,0.5714285714285714,1,33,1,0.2
4320,1979,Graduation,Single,60152.0,0,1,1970-01-01,6,325.0,83.0,300.0,86.0,58.0,91.0,1,6,4,12,3,0,0,0,0,0,0,3.0,11.0,0,943.0,474.0,0.5026511134676565,0.015676951722303496,22,0.2727272727272727,0.18181818181818182,2.0,1,35,0,0.0
5389,1964,Graduation,Married,48920.0,0,2,1970-01-01,93,238.0,17.0,68.0,8.0,10.0,6.0,3,6,2,5,7,0,1,0,0,0,0,3.0,11.0,0,347.0,254.0,0.7319884726224783,0.007093213409648406,13,0.46153846153846156,0.15384615384615385,0.8571428571428571,2,50,1,0.2
6036,1959,Master,Together,89120.0,0,0,1970-01-01,78,1168.0,92.0,408.0,72.0,129.0,55.0,1,5,6,7,1,0,0,1,0,0,0,3.0,11.0,0,1924.0,1352.0,0.7027027027027027,0.021588868940754038,18,0.2777777777777778,0.3333333333333333,5.0,0,55,1,0.2
182,1946,PhD,Together,44124.0,0,1,2013-11-05,62,284.0,0.0,55.0,0.0,6.0,52.0,4,6,2,5,8,0,0,0,0,0,0,3.0,11.0,0,397.0,342.0,0.8614609571788413,0.008997371045236152,13,0.46153846153846156,0.15384615384615385,0.75,1,68,0,0.0
203,1975,Master,Single,81169.0,0,0,1970-01-01,47,1288.0,20.0,613.0,80.0,61.0,27.0,1,5,7,9,2,0,0,0,0,0,0,3.0,11.0,0,2089.0,1376.0,0.6586883676400191,0.025736426468232945,21,0.23809523809523808,0.3333333333333333,2.5,0,39,0,0.0
11025,1961,Graduation,Married,36443.0,1,1,2013-03-02,9,65.0,0.0,46.0,4.0,3.0,20.0,4,3,1,3,8,0,0,0,0,0,0,3.0,11.0,0,138.0,88.0,0.6376811594202898,0.0037867354498806356,7,0.42857142857142855,0.14285714285714285,0.375,2,53,0,0.0
10203,1990,Graduation,Single,26095.0,1,0,1970-01-01,77,11.0,7.0,9.0,3.0,1.0,11.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,42.0,23.0,0.5476190476190477,0.0016095037363479594,4,0.25,0.0,0.14285714285714285,1,24,0,0.0
4607,1959,Graduation,Together,71367.0,0,0,1970-01-01,24,227.0,23.0,389.0,42.0,21.0,75.0,1,4,5,7,2,0,0,0,0,0,0,3.0,11.0,0,777.0,323.0,0.4157014157014157,0.010887384925806045,16,0.25,0.3125,2.0,0,55,0,0.0
3711,1944,Master,Married,80184.0,0,0,2014-01-03,19,1035.0,134.0,670.0,25.0,38.0,0.0,1,6,3,10,3,0,0,1,1,0,0,3.0,11.0,0,1902.0,1073.0,0.564143007360673,0.02372044298114337,19,0.3157894736842105,0.15789473684210525,2.0,0,70,2,0.4
3696,1965,Graduation,Divorced,30630.0,1,1,1970-01-01,67,27.0,1.0,12.0,2.0,0.0,10.0,2,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,52.0,37.0,0.7115384615384616,0.0016976820111002284,5,0.4,0.0,0.2857142857142857,2,49,0,0.0
2532,1987,Master,Single,73454.0,0,0,2014-01-03,95,982.0,73.0,351.0,56.0,14.0,175.0,1,2,4,6,5,1,0,0,0,0,0,3.0,11.0,0,1651.0,1171.0,0.709267110841914,0.02247665205434694,12,0.16666666666666666,0.3333333333333333,0.4,0,27,1,0.2
9214,1991,Graduation,Married,42691.0,0,0,1970-01-01,48,179.0,2.0,64.0,38.0,17.0,58.0,1,5,1,6,5,0,0,0,0,0,0,3.0,11.0,0,358.0,254.0,0.7094972067039106,0.008385842449228175,12,0.4166666666666667,0.08333333333333333,1.0,0,23,0,0.0
4943,1953,Graduation,Married,70503.0,0,0,1970-01-01,73,1379.0,33.0,216.0,0.0,33.0,66.0,1,2,4,9,6,0,1,1,0,0,0,3.0,11.0,0,1727.0,1478.0,0.855819339895773,0.02449541154277123,15,0.13333333333333333,0.26666666666666666,0.3333333333333333,0,61,2,0.4
35,1987,Graduation,Married,25545.0,1,0,2012-08-09,35,32.0,1.0,64.0,16.0,12.0,85.0,3,2,2,3,6,0,0,0,0,0,0,3.0,11.0,1,210.0,129.0,0.6142857142857143,0.008220786846741044,7,0.2857142857142857,0.2857142857142857,0.3333333333333333,1,27,0,0.0
2258,1986,Graduation,Married,32880.0,1,0,2012-04-12,76,8.0,4.0,15.0,7.0,6.0,2.0,1,1,0,3,8,0,0,0,0,0,0,3.0,11.0,0,42.0,16.0,0.38095238095238093,0.0012773722627737226,4,0.25,0.0,0.125,1,28,0,0.0
4322,1958,PhD,Together,77863.0,0,0,1970-01-01,20,881.0,38.0,319.0,16.0,25.0,12.0,1,4,5,10,2,0,0,0,0,0,0,3.0,11.0,0,1291.0,918.0,0.7110766847405112,0.0165804040429986,19,0.21052631578947367,0.2631578947368421,2.0,0,56,0,0.0
713,1977,Master,Married,50353.0,0,0,2014-08-06,72,141.0,15.0,153.0,67.0,31.0,35.0,1,4,4,6,3,0,0,0,0,0,0,3.0,11.0,0,442.0,207.0,0.4683257918552036,0.008778027128472981,14,0.2857142857142857,0.2857142857142857,1.3333333333333333,0,37,0,0.0
4702,1964,Graduation,Single,61839.0,0,0,2012-12-08,20,1000.0,155.0,379.0,224.0,17.0,120.0,1,4,8,4,8,0,0,0,0,0,0,3.0,11.0,0,1895.0,1137.0,0.6,0.030644091916104725,16,0.25,0.5,0.5,0,50,0,0.0
3281,1960,PhD,Married,49154.0,1,1,2013-03-11,69,206.0,10.0,67.0,30.0,27.0,71.0,6,4,1,8,6,0,0,0,0,0,0,3.0,11.0,0,411.0,304.0,0.7396593673965937,0.008361476176913374,13,0.3076923076923077,0.07692307692307693,0.6666666666666666,2,54,0,0.0
702,1975,2n Cycle,Widow,47682.0,0,1,1970-01-01,80,162.0,61.0,83.0,97.0,57.0,61.0,4,4,3,8,5,0,0,0,0,0,0,3.0,11.0,0,521.0,280.0,0.5374280230326296,0.010926555094165513,15,0.26666666666666666,0.2,0.8,1,39,0,0.0
2004,1969,Graduation,Single,72679.0,0,1,1970-01-01,65,619.0,54.0,260.0,127.0,54.0,54.0,1,4,7,5,1,0,0,0,0,0,0,3.0,11.0,0,1168.0,727.0,0.622431506849315,0.0160706669051583,16,0.25,0.4375,4.0,1,45,0,0.0
4769,1977,Master,Together,57954.0,1,1,1970-01-01,52,456.0,4.0,24.0,0.0,0.0,9.0,7,8,2,6,7,0,1,0,0,0,0,3.0,11.0,0,493.0,465.0,0.9432048681541582,0.008506746730165304,16,0.5,0.125,1.1428571428571428,2,37,1,0.2
4437,1962,Graduation,Married,65316.0,1,1,1970-01-01,65,112.0,6.0,92.0,3.0,9.0,38.0,2,3,2,5,4,0,0,0,0,0,0,3.0,11.0,0,260.0,159.0,0.6115384615384616,0.003980647927001041,10,0.3,0.2,0.75,2,52,0,0.0
8724,1982,Graduation,Single,28567.0,1,0,1970-01-01,57,11.0,3.0,22.0,2.0,2.0,6.0,2,2,0,3,6,0,0,0,0,0,0,3.0,11.0,0,46.0,19.0,0.41304347826086957,0.0016102495886862465,5,0.4,0.0,0.3333333333333333,1,32,0,0.0
10741,1951,Master,Together,47352.0,0,1,2013-11-04,70,172.0,12.0,112.0,8.0,0.0,15.0,4,6,1,5,7,0,0,0,0,0,0,3.0,11.0,0,319.0,187.0,0.5862068965517241,0.006736779861463085,12,0.5,0.08333333333333333,0.8571428571428571,1,63,0,0.0
1991,1967,Graduation,Together,44931.0,0,1,1970-01-01,0,78.0,0.0,11.0,0.0,0.0,7.0,1,2,1,3,5,0,0,0,0,0,0,3.0,11.0,0,96.0,85.0,0.8854166666666666,0.0021366094678507046,6,0.3333333333333333,0.16666666666666666,0.4,1,47,0,0.0
